ticker,price,history_days,ret_5,ret_10,ret_20,ret_60,ret_120,ret_252,above_ma_20,above_ma_60,above_ma_120,avg_turnover_20,volume_ratio_5,volume_ratio_20,breakout_60,distance_to_high_60,breakout_120,momentum_shift_5_20,momentum_shift_20_60,volatility_20,max_drawdown_60,ignition_short_momentum,ignition_volume,ignition_shift,ignition_price_position,late_chase_penalty,ignition_score,volume_surge_flag,early_price_flag,early_stage_flag,near_high_flag,not_extended_flag,momentum_shift_flag,breakout_flag,ignition_qualified,ignition_signal_count,code,name,market,lot_cost
6133.TW,26.049999237060547,486,0.1787329768058643,0.14351616874038498,0.22611783125564466,0.19378066734127497,0.18337731888053077,0.5694748522307991,0.14704337743566942,0.19217415820935924,0.18997125616808264,47248231.869385436,4.11356806200724,3.1893588290028285,-0.01241786178667903,-0.01241786178667903,-0.01241786178667903,0.12220351899195314,0.1615242754752197,0.5056315718785458,-0.3109091087892679,94.77683956574185,97.22557297949336,94.69240048250904,90.10856453558505,4.698638144469145,90.09147042006644,True,True,True,True,True,True,False,True,6,6133,金橋,TWSE,26049.999237060547
6690.TWO,178.0,486,0.10903426791277249,0.0953846153846154,0.0953846153846154,0.07228915662650603,0.1108793037806286,0.02309868167404483,0.06126099269637808,0.07982407360598542,0.0878560368711081,42772302.55,33.6094655274413,6.086958585529438,-0.05319148936170215,-0.05319148936170215,-0.05319148936170215,0.08518811406661864,0.07128822984244672,0.45159743420808696,-0.0741839762611276,89.40892641737032,99.63811821471653,87.0928829915561,76.96019300361881,0.0,90.0313630880579,True,True,True,False,True,True,False,True,5,6690,安碁資訊,TPEx,178000.0
6668.TW,44.79999923706055,486,0.09135201144204763,0.05164321224743529,0.23756901361520222,0.07177033623819185,0.30612245578871433,-0.036559156192246256,0.08435191783248208,0.18099336399217725,0.18347622136249142,122439415.9422741,1.6308620778184015,3.0152829845990197,0.00448432219242112,0.00448432219242112,-0.05084748913316417,0.03195975803824708,0.2136455682024716,0.6793866529075366,-0.16165414827756386,88.53437876960193,90.2291917973462,87.93124246079614,94.45114595898673,0.0,89.7795536791315,True,True,True,True,True,True,True,True,7,6668,中揚光,TWSE,44799.99923706055
1569.TWO,52.0,486,0.06448314481622064,0.14537441084355396,0.19402987166412156,0.1063829787234043,0.04104102514011476,-0.11111111111111116,0.09020388822080871,0.15190784769667753,0.06014271426715845,38599383.04673233,2.2952354714998653,1.7993507760730307,0.02564101020706122,0.02564101020706122,-0.18110236220472442,0.01597567690019025,0.15856887875632011,0.45700366737466813,-0.24848483307193026,90.92882991556091,94.45114595898673,78.25693606755127,97.22557297949336,0.0,89.76206272617611,True,True,True,True,True,True,True,True,7,1569,濱川,TPEx,52000.0
7799.TW,502.0,246,0.18117647058823527,0.42613636363636354,0.32279314888010546,0.27735368956743,0.27735368956743,,0.28487330432556957,0.2904884318766068,0.3473495862223217,238510927.2,3.72028801311047,1.7687369584574775,0.07725321888412018,0.07725321888412018,0.07725321888412018,0.1004781833682089,0.23034191902429546,0.7510922418181468,-0.2703862660944206,97.85283474065139,96.74306393244873,95.8745476477684,98.79372738238843,7.441877857862513,89.7245877633679,True,True,True,True,True,True,True,True,7,7799,禾榮科,TWSE,502000.0
5209.TWO,176.0,486,0.05705705705705699,0.1428571428571428,0.08641975308641969,0.1001447868161971,0.12952549853525364,0.1569912323403233,0.0869229581596418,0.10770079896570994,0.12009751174423733,23510828.05,3.3131687150007285,3.636088118696814,0.01734104046242768,0.01734104046242768,0.01734104046242768,0.03545211878545207,0.05303815748102066,0.3911442383555063,-0.06134969325153372,88.03377563329312,96.13992762364293,77.88299155609168,96.13992762364293,0.0,89.14384800965017,True,True,True,True,True,True,True,True,7,5209,新鼎,TPEx,176000.0
6112.TW,48.75,486,0.08816966138856186,0.08453835756535932,0.08816966138856186,0.15279126234392204,0.13218278687958174,-0.016210125086883576,0.06151333255378111,0.1144577169761638,0.11565486103900757,118396012.70248699,27.646225138094103,3.8241419187372285,-0.03656123576895476,-0.03656123576895476,-0.03656123576895476,0.0661272460414214,0.03723924060725451,0.47253209477707714,-0.12469044492498826,87.61158021712907,99.51749095295537,79.80096501809409,82.7503015681544,0.0,88.50150784077202,True,True,True,True,True,True,False,True,6,6112,邁達特,TWSE,48750.0
3176.TWO,39.900001525878906,486,0.14163092002528277,0.14000004359654028,0.12236293620742256,0.19819827147242153,0.23913045281047807,0.3411765218782825,0.08196058194793099,0.13804910104009638,0.17197830625536947,39763672.810856245,1.493461843241931,2.3938947579423666,0.002512620370234586,0.002512620370234586,0.002512620370234586,0.11104018597342713,0.056296845716615376,0.5530148616813578,-0.1869280946020987,92.37635705669481,88.7816646562123,85.16887816646562,93.84800965018094,1.730473602022622,87.98635390099305,False,True,True,True,True,True,True,False,6,3176,基亞,TPEx,39900.001525878906
3094.TW,47.0,486,0.12171833623851191,0.11111113115154891,0.3091921449117361,0.08545036554579455,1.0480177022806711,0.8625674193771733,0.13485452235400852,0.2123296473068772,0.3595963016148973,289276132.4160185,1.161120254829005,3.554771616853353,0.010752688172043001,0.010752688172043001,0.010752688172043001,0.044420300010577896,0.28070868972980456,0.7115841844321124,-0.2832168087115233,93.84800965018096,82.14716525934861,91.978287092883,95.17490952955367,2.209191970991716,87.86016870452097,False,True,True,True,True,True,True,False,6,3094,聯傑,TWSE,47000.0
4956.TW,38.75,486,0.14644973001987371,0.11350577153843355,0.2725779648308724,-0.01273885350318471,0.10872672830067631,0.7981439151682104,0.09913487686448286,0.16813625721827385,0.012895355255922558,140063387.10501823,1.2931206072758472,2.865105738027735,-0.03125,-0.03125,-0.2915905034821491,0.07830523881215562,0.27682424933193395,0.9135146674599742,-0.39375000000000004,94.07720144752713,86.24849215922798,95.54282267792522,84.92159227985525,2.906207170670431,87.8154454228157,False,True,True,True,True,True,False,False,5,4956,光鋐,TWSE,38750.0
